,Date Rptd,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street
2604,5/14/2010 0:00,Central,VIOLATION OF COURT ORDER,40,F,H,SIDEWALK,,Invest Cont,BISHOPS                      ST,SAVOY                        ST
2605,5/14/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,6TH,SAN PEDRO
2606,5/14/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,44,M,B,STREET,VERBAL THREAT,Invest Cont,700 S  MAIN                         ST,
2607,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,52,M,O,OTHER BUSINESS,VERBAL THREAT,Invest Cont,800 S  BROADWAY,
2608,5/14/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",38,F,H,OTHER BUSINESS,,Invest Cont,1100    MAPLE                        AV,
2609,5/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),34,F,B,SIDEWALK,,Invest Cont,500 S  SAN PEDRO                    ST,
2610,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,51,M,H,ALLEY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000    MAPLE                        AV,
2611,5/14/2010 0:00,Central,ROBBERY,34,F,B,SIDEWALK,MACE/PEPPER SPRAY,Invest Cont,3RD,OMAR
2612,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,55,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH,CROCKER
2613,5/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,M,B,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
2614,5/14/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,42,M,W,ALLEY,,Invest Cont,1000    SANTEE                       ST,
2615,5/14/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,29,M,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  SPRING                       ST,
2616,5/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),19,M,H,CLOTHING STORE,,Invest Cont,400 S  BROADWAY,
2617,5/14/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,8TH                          ST,FIGUEROA                     ST
2618,5/14/2010 0:00,Central,BURGLARY FROM VEHICLE,32,F,W,PARKING UNDERGROUND/BUILDING,,Invest Cont,700 S  FLOWER                       ST,
2619,5/14/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),50,M,H,SIDEWALK,,Invest Cont,CESAR E CHAVEZ               BL,LOS ANGELES                  ST
2620,5/14/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),26,F,O,PARKING UNDERGROUND/BUILDING,,Invest Cont,200 E  5TH                          ST,
2621,5/14/2010 0:00,Central,VIOLATION OF RESTRAINING ORDER,20,F,H,"TRAIN DEPOT/TERMINAL, OTHER THAN MTA",,Invest Cont,800 N  ALAMEDA                      ST,
2622,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,34,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,400 S  FIGUEROA                     ST,
2623,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,48,M,B,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO                    ST,
2624,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,24,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    BAUCHET                      ST,
2625,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,26,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,400 S  FIGUEROA                     ST,
2626,5/15/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),19,M,H,OTHER BUSINESS,,Invest Cont,400 S  BROADWAY,
2627,5/15/2010 0:00,Central,BURGLARY FROM VEHICLE,36,M,H,STREET,,Invest Cont,3RD                          ST,TRACTION                     ST
2628,5/15/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,M,H,PARKING UNDERGROUND/BUILDING,,Invest Cont,1100 S  GRAND                        AV,
2629,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,35,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,BROADWAY,VENICE
2630,5/15/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,SIDEWALK,,Invest Cont,500 S  LOS ANGELES                  ST,
2631,5/15/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 W  OLYMPIC                      BL,
2632,5/15/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,21,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  BROADWAY,
2633,5/15/2010 0:00,Central,VEHICLE - STOLEN,26,M,O,PARKING LOT,,Invest Cont,5TH                          ST,SEATON
2634,5/16/2010 0:00,Central,PEEPING TOM,28,M,W,HOTEL,,Invest Cont,200 S  HILL                         ST,
2635,5/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,26,F,H,BAR/COCKTAIL/NIGHTCLUB,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,700 S  BROADWAY,
2636,5/16/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",50,M,B,BAR/COCKTAIL/NIGHTCLUB,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,700 S  BROADWAY,
2637,5/16/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,M,H,BAR/COCKTAIL/NIGHTCLUB,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,700 S  BROADWAY,
2638,5/16/2010 0:00,Central,ROBBERY,27,M,B,HOTEL,HAND GUN,Invest Cont,400 S  FIGUEROA                     ST,
2639,5/16/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),23,F,W,PARKING LOT,,Invest Cont,100 W  2ND                          ST,
2640,5/16/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,30,F,H,SIDEWALK,VERBAL THREAT,Adult Other,CENTRAL                      AV,6TH                          ST
2641,5/16/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),29,M,W,SIDEWALK,,Invest Cont,6TH                          ST,HILL                         ST
2642,5/16/2010 0:00,Central,BURGLARY FROM VEHICLE,24,M,W,PARKING LOT,,Invest Cont,500 N  FIGUEROA                     ST,
2643,5/16/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,30,M,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,8TH                          ST,SPRING
2644,5/16/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),19,M,H,OTHER BUSINESS,,Adult Other,400 S  BROADWAY,
2645,5/14/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",52,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,300    BOYD                         ST,
2646,5/16/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",44,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600 N  HILL                         ST,
2647,5/17/2010 0:00,Central,BURGLARY FROM VEHICLE,60,F,B,PARKING LOT,,Invest Cont,400 E  COMMERCIAL                   ST,
2648,5/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,19,M,H,RESTAURANT/FAST FOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,100 W  3RD                          ST,
2649,5/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,54,M,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 E  6TH                          ST,
2650,5/17/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,600 N  HILL                         ST,
2651,5/17/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,35,F,H,SIDEWALK,VERBAL THREAT,Adult Other,5TH,SPRING
2652,5/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,50,M,H,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,6TH,TOWNE
2653,5/17/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,F,X,POLICE FACILITY,,Adult Arrest,200 E  6TH                          ST,
2654,5/17/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),15,F,B,HIGH SCHOOL,,Invest Cont,400 N  GRAND                        AV,
2655,5/17/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,M,B,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
2656,5/17/2010 0:00,Central,BURGLARY FROM VEHICLE,21,M,H,PARKING UNDERGROUND/BUILDING,,Invest Cont,600 N  HILL                         ST,
2657,5/17/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",43,F,B,SIDEWALK,,Invest Cont,1800    INDUSTRIAL                   ST,
2658,5/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,19,F,H,HOSPITAL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1400 S  GRAND                        AV,
2659,5/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,F,H,HOSPITAL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1400 S  GRAND                        AV,
2660,5/17/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,M,H,OTHER BUSINESS,VERBAL THREAT,Invest Cont,100 N  HILL                         ST,
